,year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
594,2015,450231001245,01245,Hillcrest Middle,4502310,Greenville 01,2301,011,510 Garrison Road,Simpsonville,SC,29681,510 Garrison Road,-1,-1,-1,8643556100,45,34.753532,-82.256029,273,24860,22.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,54.0,246.0,50.0,296.0,0,0,1,0,959.0,,,450231001245,,,
595,2015,450231001247,01247,Hughes Academy of Science and Technology,4502310,Greenville 01,2301,062,122 DeOyley Avenue,Greenville,SC,29605,122 DeOyley Avenue,-1,-1,-1,8643556200,45,34.807849,-82.390841,273,24860,13.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,1.0,0.0,0,51.0,427.0,49.0,476.0,0,0,1,0,879.0,,,450231001247,,,
596,2015,450231001248,01248,Lakeview Middle,4502310,Greenville 01,2301,066,3801 Old Buncombe Road,Greenville,SC,29617,3801 Old Buncombe Road,-1,-1,-1,8643556400,45,34.88905,-82.433511,273,24860,21.0,45045,2,1,1,6,8,0,5.0,1.0,1.0,0,0.0,0.0,0,38.0,455.0,14.0,469.0,0,0,1,0,523.0,,,450231001248,,,
597,2015,450231001249,01249,League Academy,4502310,Greenville 01,2301,078,125 Twin Lake Drive,Greenville,SC,29609,125 Twin Lake Drive,-1,-1,-1,8643558100,45,34.881413,-82.373385,273,24860,13.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,1.0,0.0,0,47.0,261.0,54.0,315.0,0,0,1,0,793.0,,,450231001249,,,
598,2015,450231001251,01251,Northwest Middle,4502310,Greenville 01,2301,077,1606 Geer Highway,Travelers Rest,SC,29690,1606 Geer Highway,-1,-1,-1,8643556900,45,34.997565,-82.476989,273,24860,41.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,45.0,395.0,64.0,459.0,0,0,1,0,796.0,,,450231001251,,,
599,2015,450231001252,01252,Northwood Middle,4502310,Greenville 01,2301,074,710 Ikes Road,Taylors,SC,29687,710 Ikes Road,-1,-1,-1,8643557000,45,34.892092,-82.315636,273,24860,21.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,48.0,306.0,50.0,356.0,0,0,1,0,832.0,,,450231001252,,,
600,2015,450231001253,01253,Sevier Middle,4502310,Greenville 01,2301,086,1000 Piedmont Park Road,Greenville,SC,29609,1000 Piedmont Park Road,-1,-1,-1,8643558200,45,34.906433,-82.363282,273,24860,21.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,42.0,309.0,46.0,355.0,0,0,1,0,700.0,,,450231001253,,,
601,2015,450231001254,01254,Tanglewood Middle,4502310,Greenville 01,2301,088,44 Merriwoods Drive,Greenville,SC,29611,44 Merriwoods Drive,-1,-1,-1,8643554500,45,34.824475,-82.46825,273,24860,41.0,45045,2,1,1,6,8,0,5.0,1.0,1.0,0,0.0,0.0,0,43.0,640.0,0.0,640.0,0,0,1,0,640.0,,,450231001254,,,
602,2015,450231001334,01334,Gateway Elementary,4502310,Greenville 01,2301,027,200 Hawkins Road,Travelers Rest,SC,29690,200 Hawkins Road,-1,-1,-1,8643555200,45,34.976976,-82.422469,273,24860,21.0,45045,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,39.0,329.0,32.0,361.0,1,0,0,0,742.0,,,450231001334,,,
603,2015,450231001335,01335,Overbrook Child Development Center,4502310,Greenville 01,2301,801,111 Laurens Road,Greenville,SC,29607,111 Laurens Road,-1,-1,-1,8643557350,45,34.85286,-82.380471,273,24860,13.0,45045,1,1,1,-1,-1,0,6.0,0.0,-2.0,0,0.0,0.0,0,58.0,586.0,78.0,664.0,1,0,0,0,919.0,,,450231001335,,,
604,2015,450231001336,01336,Plain Elementary,4502310,Greenville 01,2301,046,506 Neely Ferry Road,Simpsonville,SC,29681,506 Neely Ferry Road,-1,-1,-1,8643557700,45,34.732008,-82.283193,273,24860,22.0,45045,1,1,1,0,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,48.0,228.0,60.0,288.0,1,0,0,0,848.0,,,450231001336,,,
605,2015,450231001337,01337,Woodmont Middle,4502310,Greenville 01,2301,052,325 North Flat Rock Road,Piedmont,SC,29673,325 North Flat Rock Road,-1,-1,-1,8643558500,45,34.692702,-82.407481,273,24860,41.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,38.0,344.0,58.0,402.0,0,0,1,0,632.0,,,450231001337,,,
606,2015,450231001365,01365,Buena Vista Elementary,4502310,Greenville 01,2301,093,310 South Batesville Road,Greer,SC,29650,310 South Batesville Road,-1,-1,-1,8643552200,45,34.88562,-82.267911,273,24860,21.0,45045,1,1,1,0,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,45.0,155.0,18.0,173.0,1,0,0,0,854.0,,,450231001365,,,
607,2015,450231001393,01393,Blue Ridge Middle,4502310,Greenville 01,2301,106,2423 East Tyger Bridge Road,Greer,SC,29651,2423 East Tyger Bridge Road,-1,-1,-1,8643551900,45,35.0391,-82.311923,273,24860,41.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,55.0,249.0,57.0,306.0,0,0,1,0,912.0,,,450231001393,,,
608,2015,450231001466,01466,Sterling School,4502310,Greenville 01,2301,116,99 John McCarroll Way,Greenville,SC,29607,99 John McCarroll Way,-1,-1,-1,8643554480,45,34.83576,-82.369951,273,24860,13.0,45045,1,1,1,-1,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,46.0,293.0,30.0,323.0,1,0,1,0,835.0,,,450231001466,,,
609,2015,450231001517,01517,Rudolph Gordon Elementary,4502310,Greenville 01,2301,117,1507 Scuffletown Road,Simpsonville,SC,29681,1507 Scuffletown Road,-1,-1,-1,8644520200,45,34.746614,-82.192669,273,24860,41.0,45045,1,1,1,0,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,44.0,153.0,32.0,185.0,1,0,0,0,792.0,,,450231001517,,,
610,2015,450231001521,01521,Greer Middle College Charter,4502310,Greenville 01,2301,616,138 West McElhaney Road,Taylors,SC,29687,138 West McElhaney Road,-1,-1,-1,8644697571,45,34.9645,-82.298863,273,24860,21.0,45045,3,1,1,9,12,0,6.0,0.0,-2.0,1,0.0,0.0,0,25.0,22.0,5.0,27.0,0,1,0,0,443.0,,,450231001521,,,
611,2015,450231001524,01524,Ralph Chandler Middle,4502310,Greenville 01,2301,118,4231 Fork Shoals Road,Simpsonville,SC,29680,4231 Fork Shoals Road,-1,-1,-1,8644520300,45,34.63977,-82.299201,273,24860,41.0,45045,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,38.0,198.0,35.0,233.0,0,0,1,0,694.0,,,450231001524,,,
612,2015,450231001551,01551,A.J. Whittenburg Elementary,4502310,Greenville 01,2301,119,420 Westfield Street,Greenville,SC,29601,420 Westfield Street,-1,-1,-1,8644520500,45,34.84834,-82.409891,273,24860,13.0,45045,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,30.0,272.0,26.0,298.0,1,0,0,0,561.0,,,450231001551,,,
613,2015,450231001593,01593,Monarch Elementary,4502310,Greenville 01,2301,120,224 Five Forks Road,Simpsonville,SC,29681,224 Five Forks Road,-1,-1,-1,8644520600,45,34.8,-82.241121,273,24860,22.0,45045,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,48.0,78.0,36.0,114.0,1,0,0,0,894.0,,,450231001593,,,
614,2015,450231001633,01633,Dr. Phinnize J. Fisher Middle,4502310,Greenville 01,2301,121,700 Millennium Boulevard,Greenville,SC,29607,700 Millennium Boulevard,-1,-1,-1,8644520800,45,34.816319,-82.317871,273,24860,13.0,45045,2,1,1,6,7,0,6.0,0.0,-2.0,0,0.0,0.0,0,38.0,169.0,31.0,200.0,0,0,1,0,661.0,,,450231001633,,,
615,2015,450234000051,00051,Springfield Elementary,4502340,Greenwood 50,2450,028,1608 Florida Avenue,Greenwood,SC,29646,1608 Florida Avenue,-1,-1,-1,8649415535,45,34.15265,-82.17463,273,24940,41.0,45047,1,1,1,0,5,0,5.0,1.0,1.0,0,0.0,0.0,0,39.0,585.0,0.0,585.0,1,0,0,0,585.0,,,450234000051,,,
616,2015,450234000585,00585,Lakeview Elementary,4502340,Greenwood 50,2450,009,660 Center Street,Greenwood,SC,29649,660 Center Street,-1,-1,-1,8649415760,45,34.210177,-82.193464,273,24940,32.0,45047,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,36.0,635.0,0.0,635.0,1,0,0,0,635.0,,,450234000585,,,
617,2015,450234000587,00587,Mathews Elementary,4502340,Greenwood 50,2450,011,725 Marshall Road,Greenwood,SC,29646,725 Marshall Road,-1,-1,-1,8649415680,45,34.18408,-82.138421,273,24940,32.0,45047,1,1,1,0,5,0,5.0,1.0,1.0,0,0.0,0.0,0,38.0,557.0,0.0,557.0,1,0,0,0,557.0,,,450234000587,,,
618,2015,450234000588,00588,Merrywood Elementary,4502340,Greenwood 50,2450,012,329 Deadfall Road West,Greenwood,SC,29649,329 Deadfall Road West,-1,-1,-1,8649415700,45,34.24474,-82.187841,273,24940,32.0,45047,1,1,1,0,5,0,5.0,1.0,1.0,0,0.0,0.0,0,34.0,538.0,0.0,538.0,1,0,0,0,538.0,,,450234000588,,,
619,2015,450234000590,00590,Pinecrest Elementary,4502340,Greenwood 50,2450,014,220 East Northside Drive,Greenwood,SC,29649,220 East Northside Drive,-1,-1,-1,8649415580,45,34.230462,-82.171939,273,24940,32.0,45047,1,1,1,0,5,0,5.0,1.0,1.0,0,0.0,0.0,0,37.0,525.0,0.0,525.0,1,0,0,0,525.0,,,450234000590,,,
620,2015,450234000591,00591,Hodges Elementary,4502340,Greenwood 50,2450,016,4717 Main Street,Hodges,SC,29653,4717 Main Street,-1,-1,-1,8643745000,45,34.286917,-82.254065,273,24940,42.0,45047,1,1,1,0,5,0,5.0,1.0,1.0,0,0.0,0.0,0,22.0,342.0,0.0,342.0,1,0,0,0,342.0,,,450234000591,,,
621,2015,450234000592,00592,Woodfields Elementary,4502340,Greenwood 50,2450,018,1032 Emerald Road,Greenwood,SC,29646,1032 Emerald Road,-1,-1,-1,8649415540,45,34.2119,-82.108201,273,24940,41.0,45047,1,1,1,-1,5,0,5.0,1.0,1.0,0,1.0,0.0,0,41.0,623.0,0.0,623.0,1,0,0,0,623.0,,,450234000592,,,
622,2015,450234000593,00593,Emerald High,4502340,Greenwood 50,2450,001,150 Bypass 225,Greenwood,SC,29646,150 Bypass 225,-1,-1,-1,8649415730,45,34.190914,-82.187366,273,24940,32.0,45047,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,50.0,468.0,52.0,520.0,0,1,0,0,950.0,,,450234000593,,,
623,2015,450234000594,00594,Northside Middle,4502340,Greenwood 50,2450,003,431 Deadfall Road West,Greenwood,SC,29649,431 Deadfall Road West,-1,-1,-1,8649415780,45,34.24279,-82.191221,273,24940,32.0,45047,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,44.0,352.0,34.0,386.0,0,0,1,0,611.0,,,450234000594,,,
624,2015,450234000596,00596,Greenwood High,4502340,Greenwood 50,2450,002,1816 Cokesbury Road,Greenwood,SC,29649,1816 Cokesbury Road,-1,-1,-1,8649415600,45,34.230693,-82.175194,273,24940,32.0,45047,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,76.0,702.0,56.0,758.0,0,1,0,0,1642.0,,,450234000596,,,
625,2015,450234000871,00871,Westview Middle,4502340,Greenwood 50,2450,029,1410 West Alexander Road,Greenwood,SC,29646,1410 West Alexander Road,-1,-1,-1,8642294301,45,34.15094,-82.183382,273,24940,41.0,45047,2,1,1,6,8,0,6.0,0.0,-2.0,0,1.0,0.0,0,40.0,336.0,33.0,369.0,0,0,1,0,653.0,,,450234000871,,,
626,2015,450234001255,01255,Brewer Middle,4502340,Greenwood 50,2450,017,1000 Emerald Road,Greenwood,SC,29646,1000 Emerald Road,-1,-1,-1,8649415500,45,34.21357,-82.110721,273,24940,41.0,45047,2,1,1,6,8,0,6.0,0.0,-2.0,0,1.0,0.0,0,45.0,388.0,30.0,418.0,0,0,1,0,667.0,,,450234001255,,,
627,2015,450234001338,01338,Eleanor S. Rice Elementary,4502340,Greenwood 50,2450,008,1802 East Durst Avenue,Greenwood,SC,29649,1802 East Durst Avenue,-1,-1,-1,8649415660,45,34.226797,-82.140486,273,24940,32.0,45047,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,35.0,560.0,0.0,560.0,1,0,0,0,560.0,,,450234001338,,,
628,2015,450234001512,01512,Greenwood Early Childhood Center,4502340,Greenwood 50,2450,800,1125 Cambridge Avenue,Greenwood,SC,29646,1125 Cambridge Avenue,-1,-1,-1,8649415520,45,34.19949,-82.137561,273,24940,32.0,45047,1,1,1,-1,-1,0,6.0,0.0,-2.0,0,0.0,0.0,0,16.0,30.0,4.0,34.0,1,0,0,0,221.0,,,450234001512,,,
629,2015,450237000598,00598,Ware Shoals Elementary Middle,4502370,Greenwood 51,2451,024,45 West Main Street,Ware Shoals,SC,29692,45 West Main Street,-1,-1,-1,8644562711,45,34.39646,-82.24978,273,24940,42.0,45047,2,1,1,5,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,17.0,154.0,13.0,167.0,0,0,1,0,256.0,,,450237000598,,,
630,2015,450237000599,00599,Ware Shoals Primary,4502370,Greenwood 51,2451,022,15269 Indian Mound Road,Ware Shoals,SC,29692,15269 Indian Mound Road,-1,-1,-1,8648612261,45,34.422307,-82.229177,273,24860,42.0,45059,1,1,1,-1,4,0,5.0,1.0,1.0,0,0.0,0.0,0,28.0,280.0,18.0,298.0,1,0,0,0,417.0,,,450237000599,,,
631,2015,450237000601,00601,Ware Shoals High,4502370,Greenwood 51,2451,020,56 South Greenwood Avenue,Ware Shoals,SC,29692,56 South Greenwood Avenue,-1,-1,-1,8644567923,45,34.392986,-82.238332,273,24940,42.0,45047,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,21.0,133.0,20.0,153.0,0,1,0,0,289.0,,,450237000601,,,
632,2015,450240000602,00602,Ninety-Six Elementary,4502400,Greenwood 52,2452,027,810 Johnston Road,Ninety Six,SC,29666,810 Johnston Road,-1,-1,-1,8645434995,45,34.162924,-82.013449,273,24940,42.0,45047,1,1,1,3,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,21.0,208.0,19.0,227.0,1,0,0,0,371.0,,,450240000602,,,
633,2015,450240000603,00603,Edgewood Middle,4502400,Greenwood 52,2452,026,644 South Cambridge Street,Ninety Six,SC,29666,644 South Cambridge Street,-1,-1,-1,8645433511,45,34.157235,-82.02609,273,24940,42.0,45047,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,25.0,168.0,11.0,179.0,0,0,1,0,353.0,,,450240000603,,,
634,2015,450240000604,00604,Ninety-Six High,4502400,Greenwood 52,2452,025,640 South Cambridge Street,Ninety Six,SC,29666,640 South Cambridge Street,-1,-1,-1,8645432911,45,34.157235,-82.02609,273,24940,42.0,45047,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,34.0,225.0,21.0,246.0,0,1,0,0,504.0,,,450240000604,,,
635,2015,450240000746,00746,Ninety-Six Primary,4502400,Greenwood 52,2452,028,121 South Cambridge Street,Ninety Six,SC,29666,121 South Cambridge Street,-1,-1,-1,8645433112,45,34.172419,-82.023601,273,24940,42.0,45047,1,1,1,-1,2,0,5.0,1.0,1.0,0,0.0,0.0,0,27.0,255.0,20.0,275.0,1,0,0,0,433.0,,,450240000746,,,
636,2015,450243000605,00605,Brunson Elementary,4502430,Hampton 01,2501,004,P.O. Box 130,Brunson,SC,29911,34 College Street,Brunson,SC,29911,8033985584,45,32.92351,-81.187771,-2,-2,42.0,45049,1,1,1,0,6,0,5.0,1.0,1.0,0,0.0,0.0,0,10.0,164.0,0.0,164.0,1,0,0,0,164.0,,,450243000605,,,
637,2015,450243000606,00606,Hampton Elementary,4502430,Hampton 01,2501,006,P.O. Box 687,Hampton,SC,29924,505 Hoover Street,Hampton,SC,29924,8039433251,45,32.87053,-81.118491,-2,-2,33.0,45049,2,1,1,4,6,0,5.0,1.0,1.0,0,0.0,0.0,0,25.0,250.0,42.0,292.0,1,0,0,0,372.0,,,450243000606,,,
638,2015,450243000607,00607,Varnville Elementary,4502430,Hampton 01,2501,009,P.O. Box 367,Varnville,SC,29944,395 Pine Street East,Varnville,SC,29944,8039432376,45,32.84921,-81.072691,-2,-2,41.0,45049,1,1,1,-1,3,0,5.0,1.0,1.0,0,0.0,0.0,0,24.0,390.0,0.0,390.0,1,0,0,0,390.0,,,450243000607,,,
639,2015,450243000608,00608,Fennell Elementary,4502430,Hampton 01,2501,010,P.O. Box 427,Yemassee,SC,29945,131 Yemassee Highway,Yemassee,SC,29945,8033985591,45,32.69329,-80.856341,-2,-2,43.0,45049,1,1,1,0,6,0,5.0,1.0,1.0,0,0.0,0.0,0,13.0,172.0,0.0,172.0,1,0,0,0,172.0,,,450243000608,,,
640,2015,450243000609,00609,North District Middle,4502430,Hampton 01,2501,008,P.O. Box 368,Varnville,SC,29944,611 Tillman Avenue,Varnville,SC,29944,8039433507,45,32.861117,-81.077679,-2,-2,41.0,45049,2,1,1,7,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,27.0,235.0,26.0,261.0,0,0,1,0,367.0,,,450243000609,,,
641,2015,450243000610,00610,Wade Hampton High,4502430,Hampton 01,2501,001,P.O. Box 337,Hampton,SC,29924,115 Airport Road,Varnville,SC,29944,8039433568,45,32.858716,-81.089209,-2,-2,33.0,45049,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,46.0,402.0,60.0,462.0,0,1,0,0,700.0,,,450243000610,,,
642,2015,450243001428,01428,Ben Hazel Primary,4502430,Hampton 01,2501,018,628 Railroad Avenue West,Hampton,SC,29924,628 Railroad Avenue West,-1,-1,-1,8039433659,45,32.878923,-81.120448,-2,-2,33.0,45049,1,1,1,-1,3,0,5.0,1.0,1.0,0,0.0,0.0,0,16.0,232.0,0.0,232.0,1,0,0,0,232.0,,,450243001428,,,
643,2015,450246000611,00611,Estill Elementary,4502460,Hampton 02,2502,017,P.O. Box 1027,Estill,SC,29918,318 4th Street,Estill,SC,29918,8036255030,45,32.754487,-81.235277,-2,-2,42.0,45049,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,24.0,385.0,0.0,385.0,1,0,0,0,388.0,,,450246000611,,,
644,2015,450246000612,00612,Estill Middle,4502460,Hampton 02,2502,014,P.O. Box 757,Estill,SC,29918,1450 Columbia Highway Suite B,Estill,SC,29918,8036255200,45,32.792293,-81.236835,-2,-2,42.0,45049,2,1,1,6,8,0,5.0,1.0,1.0,0,0.0,0.0,0,10.0,157.0,0.0,157.0,0,0,1,0,157.0,,,450246000612,,,
645,2015,450246000613,00613,Estill High,4502460,Hampton 02,2502,011,P.O. Box 757,Estill,SC,29918,1450 Columbia Highway,Estill,SC,29918,8036255100,45,32.792293,-81.236835,-2,-2,42.0,45049,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,22.0,229.0,3.0,232.0,0,1,0,0,235.0,,,450246000613,,,
646,2015,450249000191,00191,Carolina Forest Elementary,4502490,Horry 01,2601,049,285 Carolina Forest Boulevard,Myrtle Beach,SC,29579,285 Carolina Forest Boulevard,-1,-1,-1,8432360001,45,33.762641,-78.954821,396,34820,22.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,58.0,376.0,79.0,455.0,1,0,0,0,1034.0,,,450249000191,,,
647,2015,450249000192,00192,Seaside Elementary,4502490,Horry 01,2601,050,1605 Woodland Drive,Garden City,SC,29576,1605 Woodland Drive,-1,-1,-1,8436503490,45,33.599097,-79.001732,396,34820,22.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,41.0,264.0,55.0,319.0,1,0,0,0,697.0,,,450249000192,,,
648,2015,450249000243,00243,Forestbrook Middle,4502490,Horry 01,2601,051,4430 Gator Lane,Myrtle Beach,SC,29588,4430 Gator Lane,-1,-1,-1,8432367300,45,33.719608,-78.984585,396,34820,22.0,45051,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,71.0,587.0,85.0,672.0,0,0,1,0,1269.0,,,450249000243,,,
649,2015,450249000244,00244,Carolina Forest High,4502490,Horry 01,2601,052,700 Gardner Lacy Road,Myrtle Beach,SC,29579,700 Gardner Lacy Road,-1,-1,-1,8432367997,45,33.779063,-78.970287,396,34820,22.0,45051,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,113.0,806.0,129.0,935.0,0,1,0,0,2262.0,,,450249000244,,,
650,2015,450249000245,00245,Myrtle Beach Intermediate,4502490,Horry 01,2601,053,3301 Oak Street,Myrtle Beach,SC,29577,3301 Oak Street,-1,-1,-1,8436265831,45,33.714331,-78.864146,396,34820,13.0,45051,2,1,1,4,5,0,5.0,1.0,1.0,0,0.0,0.0,0,41.0,507.0,15.0,522.0,1,0,0,0,694.0,,,450249000245,,,
651,2015,450249000246,00246,Socastee Elementary,4502490,Horry 01,2601,054,4950 Socastee Boulevard,Myrtle Beach,SC,29588,4950 Socastee Boulevard,-1,-1,-1,8436502606,45,33.683439,-79.000204,396,34820,22.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,48.0,520.0,33.0,553.0,1,0,0,0,716.0,,,450249000246,,,
652,2015,450249000614,00614,Aynor Elementary,4502490,Horry 01,2601,014,516 Jordanville Road,Aynor,SC,29511,516 Jordanville Road,-1,-1,-1,8434887070,45,33.98493,-79.210582,396,34820,42.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,45.0,408.0,37.0,445.0,1,0,0,0,788.0,,,450249000614,,,
653,2015,450249000616,00616,Daisy Elementary,4502490,Horry 01,2601,021,2801 Red Bluff Road,Loris,SC,29569,2801 Red Bluff Road,-1,-1,-1,8437565136,45,33.992572,-78.860591,396,34820,42.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,43.0,460.0,34.0,494.0,1,0,0,0,621.0,,,450249000616,,,
654,2015,450249000617,00617,Green Sea Floyds Elementary,4502490,Horry 01,2601,023,5000 Tulip Grove Road,Green Sea,SC,29545,5000 Tulip Grove Road,-1,-1,-1,8433921078,45,34.142539,-79.022004,396,34820,42.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,44.0,451.0,37.0,488.0,1,0,0,0,625.0,,,450249000617,,,
655,2015,450249000618,00618,Conway Elementary,4502490,Horry 01,2601,036,1101 Snowhill Drive,Conway,SC,29526,1101 Snowhill Drive,-1,-1,-1,8434880696,45,33.849564,-79.046917,396,34820,13.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,38.0,332.0,42.0,374.0,1,0,0,0,649.0,,,450249000618,,,
656,2015,450249000619,00619,Myrtle Beach Primary,4502490,Horry 01,2601,035,612 29th Avenue North,Myrtle Beach,SC,29577,612 29th Avenue North,-1,-1,-1,8434481658,45,33.714789,-78.86816,396,34820,13.0,45051,1,1,1,-1,1,0,5.0,1.0,1.0,0,0.0,0.0,0,56.0,682.0,34.0,716.0,1,0,0,0,880.0,,,450249000619,,,
657,2015,450249000621,00621,South Conway Elementary,4502490,Horry 01,2601,045,3001 Fourth Avenue,Conway,SC,29526,3001 Fourth Avenue,-1,-1,-1,8434880272,45,33.820551,-79.076085,396,34820,13.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,46.0,471.0,37.0,508.0,1,0,0,0,622.0,,,450249000621,,,
658,2015,450249000622,00622,Loris Elementary,4502490,Horry 01,2601,032,901 Highway 9 Business East,Loris,SC,29569,901 Highway 9 Business East,-1,-1,-1,8433906860,45,34.050354,-78.862988,396,34820,42.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,54.0,586.0,30.0,616.0,1,0,0,0,810.0,,,450249000622,,,
659,2015,450249000623,00623,Midland Elementary,4502490,Horry 01,2601,033,3011 Nichols Highway,Galivants Ferry,SC,29544,3011 Nichols Highway,-1,-1,-1,8433583036,45,34.02059,-79.155621,396,34820,42.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,34.0,267.0,30.0,297.0,1,0,0,0,530.0,,,450249000623,,,
660,2015,450249000624,00624,Myrtle Beach Elementary,4502490,Horry 01,2601,034,620 29th Avenue North,Myrtle Beach,SC,29577,620 29th Avenue North,-1,-1,-1,8434481774,45,33.71622,-78.869951,396,34820,13.0,45051,1,1,1,2,3,0,5.0,1.0,1.0,0,0.0,0.0,0,44.0,576.0,25.0,601.0,1,0,0,0,742.0,,,450249000624,,,
661,2015,450249000625,00625,North Myrtle Beach Middle,4502490,Horry 01,2601,037,11240 Highway 90,Little River,SC,29566,11240 Highway 90,-1,-1,-1,8433996136,45,33.851855,-78.68033,396,34820,41.0,45051,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,65.0,584.0,67.0,651.0,0,0,1,0,1089.0,,,450249000625,,,
662,2015,450249000626,00626,Homewood Elementary,4502490,Horry 01,2601,025,108 North Clemson Circle,Conway,SC,29526,108 North Clemson Circle,-1,-1,-1,8433652512,45,33.873304,-79.053603,396,34820,13.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,39.0,477.0,23.0,500.0,1,0,0,0,617.0,,,450249000626,,,
663,2015,450249000628,00628,Kingston Elementary,4502490,Horry 01,2601,028,4580 Highway 472,Conway,SC,29526,4580 Highway 472,-1,-1,-1,8433653777,45,33.908428,-78.936184,396,34820,42.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,34.0,340.0,32.0,372.0,1,0,0,0,531.0,,,450249000628,,,
664,2015,450249000629,00629,Waccamaw Elementary,4502490,Horry 01,2601,042,251 Claridy Road,Conway,SC,29526,251 Claridy Road,-1,-1,-1,8433474684,45,33.81327,-79.024249,396,34820,22.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,53.0,597.0,33.0,630.0,1,0,0,0,856.0,,,450249000629,,,
665,2015,450249000630,00630,Pee Dee Elementary,4502490,Horry 01,2601,039,6555 Highway 134,Conway,SC,29527,6555 Highway 134,-1,-1,-1,8433972579,45,33.814489,-79.150291,396,34820,41.0,45051,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,50.0,581.0,38.0,619.0,1,0,0,0,814.0,,,450249000630,,,
666,2015,450249000632,00632,Lakewood Elementary,4502490,Horry 01,2601,029,1675 Highway 396,Myrtle Beach,SC,29575,1675 Highway 396,-1,-1,-1,8436506768,45,33.649877,-78.953895,396,34820,22.0,45051,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,58.0,516.0,83.0,599.0,1,0,0,0,1094.0,,,450249000632,,,
